vocalic_mean,vocalic_std,vocalic_skewness,vocalic_kurtosis,vocalic_max,vocalic_min,consonantal_mean,consonantal_std,consonantal_skewness,consonantal_kurtosis,consonantal_max,consonantal_min,back_mean,back_std,back_skewness,back_kurtosis,back_max,back_min,anterior_mean,anterior_std,anterior_skewness,anterior_kurtosis,anterior_max,anterior_min,open_mean,open_std,open_skewness,open_kurtosis,open_max,open_min,close_mean,close_std,close_skewness,close_kurtosis,close_max,close_min,nasal_mean,nasal_std,nasal_skewness,nasal_kurtosis,nasal_max,nasal_min,stop_mean,stop_std,stop_skewness,stop_kurtosis,stop_max,stop_min,continuant_mean,continuant_std,continuant_skewness,continuant_kurtosis,continuant_max,continuant_min,lateral_mean,lateral_std,lateral_skewness,lateral_kurtosis,lateral_max,lateral_min,flap_mean,flap_std,flap_skewness,flap_kurtosis,flap_max,flap_min,trill_mean,trill_std,trill_skewness,trill_kurtosis,trill_max,trill_min,voice_mean,voice_std,voice_skewness,voice_kurtosis,voice_max,voice_min,strident_mean,strident_std,strident_skewness,strident_kurtosis,strident_max,strident_min,labial_mean,labial_std,labial_skewness,labial_kurtosis,labial_max,labial_min,dental_mean,dental_std,dental_skewness,dental_kurtosis,dental_max,dental_min,velar_mean,velar_std,velar_skewness,velar_kurtosis,velar_max,velar_min,pause_mean,pause_std,pause_skewness,pause_kurtosis,pause_max,pause_min,id
0.4090339534454191,0.6886362973560324,0.6858426022558327,0.66967876303839,3.7711724903848434,-1.1396712005759277,0.23037015245023568,0.5229301899626293,1.0149494087441162,0.7642390823579039,2.6304159793588844,-1.018502983782026,0.5635786883387455,0.8804733046055183,0.20035465125772386,-0.34255728307066136,4.293484416272905,-1.500382505978147,-0.4149120855748354,0.7148226335623767,1.1142959926673175,1.1074320036683183,2.763293382194307,-1.8699015765968299,0.478127848056695,0.6746308008516716,0.5552480178642183,0.4540793240057237,3.5575365689065723,-1.0874561972191765,-0.43172761220319433,0.6132085461100394,0.8772721923672293,0.5877887467821079,2.0607354897591805,-1.6298319991264079,-0.5091268352520167,0.5036150094820611,1.0342503669541427,1.5101726925273251,1.8430110489328704,-1.9423427012645533,0.1881090620123739,0.5386682146817111,1.307976578151107,1.8750348340084342,2.8338200946648913,-0.9186917497879928,-0.2505981111303444,0.36785529606684864,0.9131327734154876,0.8904555407885617,1.3732912197398643,-1.282674272855123,0.050050916902301526,0.6011959249214637,1.3420948949212566,3.0854800534938285,3.5423066053125587,-1.0143196582794183,0.40535015545701014,0.4108560717969862,0.22338877420563644,0.924656233716628,2.4669348599596157,-1.0118315794194737,-0.8788584279117855,1.921947331184403,-0.3633963631888413,-0.964632165030153,3.7120091906852184,-4.585851934221055,0.4921755698939548,0.780504477959512,0.8650648538537675,0.7014738776059515,4.270765033033159,-1.1089693189391658,-0.6817794964622624,0.49090994284900485,-0.41477618293309515,0.10956909154586203,1.1502172723412516,-2.6016130646069846,0.24764067247485957,0.5719653673266748,1.27509986418683,1.994459153447119,3.199405362208685,-1.1649771167172325,-0.17984051530520698,0.4563974741980249,0.8161105883294741,1.851493085953118,2.3236346855345698,-1.5246111849943795,-0.0737942237597876,0.4583732136010434,1.010543469456777,2.080642130298515,2.730346001063784,-1.4042828894323771,0.3562002885678418,3.644669604452264,0.5887334986465529,-1.1559113220212853,7.567964871724447,-5.135091812246375,C001R_AJZP_MOTOR_LECTURA.wav
0.31332685070023225,0.7281534854865295,0.9200465505774723,0.40986975363175926,3.0758962366316056,-1.188345934367842,0.18114376549294292,0.4068057342770361,1.3926728048120294,3.063441835385672,2.6143979703386635,-0.778415348794725,0.45904441791698214,0.8370355511147586,0.6338712447244409,0.1869685990555019,3.417794439527724,-1.4068349212821987,-0.45447581224837075,0.6696984205657136,1.3417640672305025,1.6679735775367135,2.7879540671904883,-1.8001931326256861,0.40724298387897273,0.7231227193290122,0.8795132607307586,0.4139245120935957,2.9841186304887133,-1.175710936801301,-0.4805739607969872,0.49506147065063333,1.322557454927645,2.3269456530738744,2.1307020551628537,-1.4417593818571832,-0.5402101212238459,0.5163161310453889,0.7937447371824982,0.6685092562283366,1.5053223697986045,-1.9057924110028481,-0.038567122704356464,0.4427674296746002,1.4097402207281184,3.3484933326425956,2.8098501906626754,-1.1061985757615826,-0.046705600135733515,0.3912727924380202,0.07632566071288677,-0.12088187319021193,1.3325337949726317,-1.193257239129808,0.08498423616562571,0.5176493135114095,1.1193763681662807,2.808527651911138,3.3484651719530434,-1.0930731755991776,0.40936704202976987,0.3799187136434036,0.5511505212164016,1.2436199440555145,2.35572441170613,-0.8528681132528515,-0.9906489300834322,1.5886982984815983,-0.2422712926271022,-0.7598704792487956,3.1666434889452333,-4.390181289778814,0.30852000143965264,0.8126335314273068,0.8904592243393867,0.2409045531475713,3.360674116346571,-1.128642448534568,-0.32032274741183975,0.6575070494554422,-0.3690285147344747,-0.7334535465479703,1.4253018945455553,-2.202167436480522,-0.04596581887348601,0.5389264058218008,1.243259599978493,1.9731440238795752,2.897543953524696,-1.1726628939310708,-0.23211648733119916,0.36133403922322377,1.325256944271352,6.713248685797094,2.904422019504839,-1.3924589627939792,-0.07462628354527738,0.4339586069369815,0.9820553274877146,2.635934995440744,2.672911822795868,-1.0807123548454705,1.060583586730354,3.1007527568411,0.5157840605554737,-0.8636851689055125,7.636359453201295,-4.194404600809017,C002_ARR_MOTOR_LECTURA.wav
0.42154358105704204,0.8755987788147822,0.6469393694438917,-0.36777793867330644,3.5758548114034854,-1.2917546195288496,0.28473407756015817,0.5479684982996785,1.179863246313002,1.800617647371662,3.058501488632625,-0.9205153418911829,0.44180045668504475,0.9822836266382721,0.738595250009111,-0.1011674167882064,4.1404044959280215,-1.6063522460560002,-0.34114761063236637,0.8308887201715792,1.1636769882826508,0.9364400736077081,2.9240856170654292,-1.9201923517717256,0.46174436645671785,0.8661757876191968,0.7210405636706926,-0.17546565813317994,3.5215790602895947,-1.1942468004094224,-0.2997405873407982,0.603455434878109,1.05910442881625,1.2387448096043938,2.4659460484981537,-1.56235209122921,-0.33568064483164844,0.7211110143029554,1.0548401510075547,1.472363731188704,2.976240025626288,-2.1637773580021324,-0.01654933432109905,0.5789934950350968,1.201750479236413,2.340497192577403,3.5442371434635582,-1.4132744835482705,-0.0875066921183942,0.4256231967950055,0.19797319193424626,-0.009221087687012464,1.8462221945325537,-1.3251690003607006,0.12544707393276053,0.6158564119059786,1.8981270422315064,6.19281813229092,4.223608725600773,-1.0994986353649028,0.348270652104897,0.40910731437915265,0.4983604003716838,1.4124415354325803,2.5347437221142983,-1.0313947370482817,-0.8525842480178509,1.5304791769841308,-0.4693447988743951,-0.40113973842476325,3.02957591186795,-4.6353497240278445,0.585669362101649,1.023426903447465,0.4713490354104717,-0.757393014067381,4.011943134996626,-1.1515792947676446,-0.4650573112518235,0.7483837580900282,-0.10484291192880293,-1.0254326438063823,1.5370459562012306,-2.4655607011583114,0.09772067763575001,0.6532736879112028,1.1174074910655487,1.29968503909691,2.926366289456685,-1.3108234405517578,-0.2155412916396184,0.4939497833776003,1.5223417635458443,5.807101251652558,3.4658432073063326,-1.532601582093371,-0.14691942608483952,0.5271349526518883,0.7439926118218236,1.3119091755992809,2.754244761748447,-1.5315634260574975,-0.0062031012955771,3.1577251624126204,0.8970863210228693,-0.29850838294073156,8.037843465805055,-5.272699607743157,C003_EMAO_MOTOR_LECTURA.wav
0.3000573032405518,0.7878486704826421,0.6078703809439274,-0.2919088886525132,2.928152667151557,-1.3719782929660547,0.2169028534676438,0.4653176017972406,1.1058333289067876,1.5410151055274444,2.800229299399589,-0.8488596876462299,0.31614279504846426,0.8905690014583407,0.6968808443088398,-0.08842240416071201,3.344260093238619,-1.5079609290179279,-0.31801372635316166,0.744590809695573,0.9343908118549928,0.3038628216027086,2.400288575225406,-1.9617527273173132,0.33175644826117057,0.7923880836224142,0.6509341197717423,-0.1575800475477771,3.0443604091803245,-1.2910164627763958,-0.30573825236252966,0.5726574239598512,0.921536842869977,0.8934158227014413,2.1020914556251635,-1.6695369424091444,-0.3491192818385999,0.69778062306108,0.9691977483193467,1.0150822553589602,2.8666199743747716,-1.9556582228591042,0.0013862672216933606,0.5587985974591247,0.9792307550240669,1.1836852797597137,2.4741358752879834,-1.384214512175984,-0.064057345760507,0.4181264597528436,0.16906966790828398,-0.3524421440175489,1.4235629900876021,-1.3345722721682651,0.0999551760532541,0.4775612179862787,1.0715248301027773,3.2477270205477806,3.483462512493134,-1.0768473347028091,0.2535874410525284,0.3796153865004061,0.2840585993540703,0.8402925867159436,1.9375716456108623,-1.1456732609981877,-1.0009737963221121,1.3506648697081607,-0.4811706505059845,-0.3473065969251934,2.5652570641703076,-4.4425659444597025,0.4296136441520744,0.924835765688398,0.5106682269182373,-0.6382171421599905,3.452252739005618,-1.1671085986826155,-0.3441282208598346,0.6714012513626454,-0.15573096094432853,-0.9262980998936698,1.2825233841107955,-2.2725899799002542,0.06534782047120723,0.5871422211837566,0.9201160291123708,0.7989492903965889,2.7462005507614875,-1.3675632725159326,-0.060029757844053136,0.4503237033314919,1.0474527546222023,1.7471900007462056,2.2815673400958376,-1.272005818784237,-0.0890003752227875,0.5359407172082842,0.8535288921696484,1.782422553894154,2.8918212072716822,-1.6538897073931162,0.5163110075950004,2.7380915980817657,0.6964079879424161,-0.4136795087679568,7.708721703953214,-4.736164484742201,C004_MLQ_MOTOR_LECTURA.wav
0.37191441805688985,0.7648518690415512,0.6474165131049824,-0.1984845996175073,3.041154010428323,-1.2366185515291157,0.2727428935357877,0.4370354398953096,0.9068107613560823,1.0372734427660077,2.4554312841759796,-0.80529432826572,0.4635880217397111,0.8769318791065468,0.4889025761904409,-0.25544602703421004,3.4354986614651155,-1.5149648108830052,-0.42347089913115393,0.7594289230710479,1.2671743125980632,1.2801310530466399,2.692525547411707,-1.8492891881097522,0.47053009977208554,0.7460907057969154,0.6271070914711081,-0.14040392194208273,3.312954290045632,-1.1949327155533758,-0.45971595902200274,0.5484295706043603,1.1167432425541983,1.5646842595387582,2.1547973189089036,-1.538905130492316,-0.5215288137630572,0.6194880258933331,0.9443501209866445,0.9884296069256484,2.0333537219299207,-1.870192541844315,0.062432414261438605,0.497841929985824,1.1686825581017801,2.325076419860838,2.691925135337644,-1.3267510036627452,-0.015976018514578808,0.38278781471995593,0.006965291575919759,0.0812472092222416,1.4753268046511545,-1.2166736225287118,-0.014224388248555138,0.42943226377769755,0.7499079541915228,1.5135771759017436,2.7951039920250573,-1.0675663989451196,0.45364823861205655,0.40006923809906025,0.06337375894203999,0.4708308047238754,1.9200676013198166,-1.0240446370508935,-0.44572116689907504,1.7572184521402596,-0.4386223089983741,-0.6141165087205165,3.9350781747036514,-4.314389520221286,0.47039528730593594,0.8319963755876816,0.4444354988616822,-0.4750883694885961,3.3574561542934847,-1.1414340775873923,-0.4684058167036894,0.7078342177483249,-0.1321665294743318,-1.0658341323927893,1.5777979162004259,-2.3743034712970252,0.14584232025883476,0.6088114653265202,1.005209368038719,1.1762217305666223,2.9993466387192407,-1.2976988280812898,-0.214938034726654,0.3794293023759626,0.9389434724768282,3.5838052699095746,2.572320190154844,-1.354513665454255,-0.06606715585741114,0.4713044756127894,0.9061866587729255,2.547661635333715,2.787873211834166,-1.390832632055713,-0.08104544067655968,3.2386343504524926,0.9605182892780358,-0.290764692238632,7.729035456975301,-4.549878026617484,C005_ABV_MOTOR_LECTURA.wav
0.3236164161560332,0.6806765355125783,0.8089776127622138,0.19180377268469728,2.7474773360623246,-1.320638411574893,0.19278977136438985,0.41101667743853315,1.3113297397239456,2.65304365444152,2.534577497177654,-0.7628970079951812,0.3936659580901625,0.8007386234010051,0.47115809747308823,-0.021747001616087225,3.1226595905092025,-1.7269959842993152,-0.3347451544971855,0.7172252757953843,1.1331079404764592,0.9673593704229404,2.7795412374867334,-1.8317845289905863,0.3938417591513084,0.6931447471515488,0.8140345408554526,0.3550086157276975,2.845354196098115,-1.3034185492951007,-0.36514178470879116,0.5141073020868312,1.1126383780094724,1.6965864531221015,2.003276535206371,-1.5949012703365746,-0.3929687092597718,0.5777302510579584,1.1666948069405114,1.980940422054391,2.5533483972152085,-1.7568905038966067,-0.10039306061106132,0.45901051678101107,1.2628051388242123,2.3977952001685896,2.174088592330615,-1.1583783328533168,-0.0826683543036407,0.3899750460131347,0.05976019119476618,-0.12207598279238718,1.6934210885730054,-1.244191855192184,0.24087619131927515,0.5974836656106509,0.9354202360793379,1.5838579282127592,3.4445848365624747,-0.9481938663456173,0.3013614346903185,0.37848829707502757,0.43662072244308786,0.9002098294480443,1.9925873287849958,-0.9391308857334981,-1.1653519549976104,1.40281947788228,-0.32139609110230993,-0.5617489922466912,2.4355590057869754,-4.352599024772644,0.41795115467366845,0.8223432732627185,0.6983937436116533,-0.3353465141563441,3.2500666760736046,-1.034410401350922,-0.3495752419016758,0.630279568909414,-0.34417082570471286,-0.8547637329436828,1.1427375030600362,-2.4332698318693375,-0.08009759773678875,0.5458368227952649,1.2607675503218034,2.0566575282429964,2.4852139701445894,-1.5423898713456257,-0.22982812922432977,0.37777843389000126,1.3596548731735425,4.742155793540045,2.2851340480976634,-1.3022361584007738,-0.1348410338027818,0.4152937029501229,0.3033195782332219,0.40366364700820867,1.8995565180149345,-1.3372412390179103,0.9715083355984845,2.826688980119666,0.7182370004195467,-0.5844943054179845,7.756743020481533,-3.94242870559295,C006_JJHN_MOTOR_LECTURA.wav
0.3316761490016623,0.7597617930841853,0.9146916843668431,0.33369867573862866,3.25259123245875,-1.2760426866718468,0.26289907475036306,0.5054822977883847,1.2884966942550722,1.8867683662931425,2.7975826973819897,-0.8051857286029392,0.42492256639963355,0.8705120984462038,0.564233638727324,0.12058933856899046,3.5012248555819188,-1.640638668504026,-0.3925270033865206,0.7447203504228458,1.3250306213306975,1.5798274272282686,3.1685982412762117,-1.9300336407290561,0.3725417330045973,0.7378745789411375,0.890794952344781,0.4824885755054025,3.2924819870127564,-1.3456432053612335,-0.34639860333384725,0.6218879806453627,1.2354116235318497,1.6980610541611698,2.4610477917724185,-1.6043681179483729,-0.49700882283872627,0.6663348174380287,1.2643877901079639,1.9374112615514711,2.940445995993084,-1.9837008195722272,-0.006772328578392877,0.5435581065381022,1.5469376077413317,3.472800029274161,3.15461015370157,-1.332026738259527,-0.0014123737887463807,0.41548376923479613,0.3014913907360269,0.31550118743502154,1.7603004202246666,-1.2516902999745472,0.11094123921446128,0.5548196055502205,1.1968793711899193,2.5362602934340286,3.3370421643161943,-1.0980637090073695,0.3663410744506012,0.3849235956250925,0.5362548996455706,1.659229682818597,2.4550960693094463,-0.9933902716471087,-1.0604277568080944,1.638944660013894,-0.20154927750465532,-0.8959574956159702,3.2915820570455656,-4.323409411642285,0.41502326181405186,0.8918206728378765,0.7381670247701821,-0.3448893482703417,3.655977575315369,-1.1011764871784382,-0.33272579638560523,0.7037697658979396,-0.4011520295341763,-0.8029386620113934,1.6810355547867302,-2.2535774898197913,-0.011325891778381563,0.6097340975444927,1.2688106369423053,1.8503043992205788,2.742435068590567,-1.4460718507568038,-0.2623006619259977,0.4286842955337431,1.4825715241254296,6.348587941442853,2.9615988632043204,-1.571562448516488,-0.04876082920961146,0.5391366565436776,1.2820118833347813,3.892607273571877,3.10113039943907,-1.487276467701627,0.675314969398557,3.440692283537434,0.5180004580024433,-1.0905625337155598,7.7651607327991075,-5.5497228038600745,C007_RSL_MOTOR_LECTURA.wav
0.3324207994678521,0.8613529760127352,0.7539510522777026,-0.2515576630204226,3.1576270129945536,-1.1895839799609447,0.34354796359126727,0.5392272376660258,0.982255833594441,1.2861678316239349,2.8106863929165726,-0.8289163708686824,0.24118527822443053,0.9353926338706808,0.8433214405996422,0.13112498890360902,3.3424054715368476,-1.7240185969405704,-0.20561711688461443,0.8564728694521894,0.9861635803679625,0.5550716924852384,2.8946739700105453,-2.0029159122043185,0.36307746453115036,0.8425853494594623,0.8070296912170216,-0.04440561022626177,3.1665665242407064,-1.5024577064646616,-0.2821916514138374,0.5946430919271888,1.0833683282966002,1.242068463740174,2.200913487209214,-1.7256933558318344,-0.4691641385459441,0.6853294443816166,1.0712598552336865,1.7358409274161897,3.0027541518211365,-2.174778108174603,0.019639576906637774,0.6041998171586731,1.1084980365251074,1.6782200603595099,2.998948846012354,-1.4458456337451933,0.04877693059367949,0.5032503893126643,0.08663171977672803,-0.3989856991262748,1.7437114235427644,-1.3918562134106944,0.14836798565381806,0.5939520882458776,1.6774963401166731,5.076828453643989,3.526486301587688,-1.1415479564004474,0.38784356100224193,0.4342081655055903,0.46761477001908147,1.1810227186543258,2.9045958353413477,-1.1948487158450811,-0.7643398023328477,1.3624165912404882,-0.454415764219395,0.027805623396162105,3.2993295937776566,-4.370827847056918,0.4559008685937809,0.9825758191197307,0.5408112583738323,-0.6987646528297526,3.3430757390128245,-1.134386608066658,-0.30774819221206723,0.8075751448908165,-0.16938198891444117,-0.953677295585345,1.476727624734243,-2.6216816963828427,0.07029940835937852,0.706551125337508,0.8670381432179496,0.6619479300496547,2.8784269524945154,-1.5131616888360844,-0.1854419429029235,0.4755071047214627,1.1545255946917936,3.5832729355346924,3.068185362964869,-1.5711549214190905,-0.0726820513530147,0.5647340241468367,1.0738164008724596,2.7889179095849572,3.5716822014914618,-1.4152744346194797,-0.12387494127898538,2.8219216512383745,0.8759476734572721,-0.01882001134524014,7.7981393337249765,-5.356405103786124,C010_MVQG_MOTOR_LECTURA.wav
0.22321953485919055,0.6140662549506342,0.8622080980823239,0.5475309554375607,2.9321642021338143,-1.2791586911512745,0.17932705462884974,0.37083398494967246,1.2640569555452297,2.3460304328209993,2.289388620398111,-0.7146789001093973,0.188121848081671,0.7241475856556199,0.5253327191279786,0.24012024960787182,2.843377331892649,-1.699758725033866,-0.16977142200546774,0.7250580325226835,0.9041430090318995,0.3960587076019739,2.8620193103949227,-1.9264220938914351,0.28481827752513594,0.598449618880986,0.8047800906789322,0.5823223903347632,2.7206099132696786,-1.2207101380659473,-0.32810922042013,0.5122554757782619,1.1554136995981579,1.8780799623374982,2.2656816492478056,-1.6682043671607967,-0.45693749724948673,0.5640594815056372,1.0872746513985425,1.728586230000296,2.533743201651507,-1.9498828254743579,-0.05838712790532211,0.41497509334294463,1.1989168991863683,2.487225767600739,2.364594304106302,-1.1988087561395433,-0.05875038266426564,0.35757175884223474,0.1924257325613325,-0.22436763466072485,1.1589746962223824,-1.239398803975847,0.15323875026362432,0.4860424609296567,0.8616196167329485,2.051406777666797,2.895299128360218,-1.0257877174557912,0.37229346381306416,0.36208618020155553,0.4729632516634769,1.2633882083868357,2.5483523131244716,-0.9430836455689534,-0.8520116690407594,1.575066911325462,-0.34213845450906255,-0.6523891406798015,3.2586987776060896,-4.4198214477962905,0.2811984611443909,0.7306424950234335,0.6806441195222184,-0.2405894464427818,2.9847483436266584,-1.1545190035055082,-0.34227567749920407,0.6363076855764804,-0.27112567424598377,-0.7928461874311337,1.244577103190952,-2.3159970401061907,-0.052573803622568506,0.49823333021651006,1.066275186036308,1.5062663699486993,2.5129717969232135,-1.2558916705764,-0.16496241087340532,0.34330671957610287,0.896219106123955,2.51029601679335,2.2562724554704294,-1.3238641946680014,-0.08467991973706056,0.42096846229296797,0.8692936824703766,2.5550376597198197,2.597792289323277,-1.3400436357366439,0.8862417407017468,2.950055766922231,0.6394285996069705,-0.6301009697676614,7.746572044160631,-5.121151741128415,C011_JOMG_MOTOR_LECTURA.wav
0.30627919095865125,0.6786678023654972,0.7459148350413959,0.3389642422337551,3.029498100280762,-1.1768201008025145,0.2642539298607197,0.46289909620309105,1.1347351643763144,1.337748503867286,2.709646681944529,-0.8122369117206996,0.4427639096002399,0.7786022648283066,0.37374725849989837,-0.05873075466082556,3.53307909766833,-1.4827751407606728,-0.3762829066142834,0.6794175102529361,1.2403188422514029,1.5159207027432533,2.826105306545894,-1.9173707305389045,0.38873336304138534,0.6722367579318056,0.677214818665622,0.26511844795008344,3.0069836311870155,-1.2786323442641232,-0.3974000734741236,0.5310305882777486,1.1112467683460105,1.9077352891496142,2.9475306967894244,-1.517929505970743,-0.44004984323963797,0.680433902949821,1.2773536003673551,2.1137789022533005,2.922991308901045,-2.0017539525094135,-0.027913113376371954,0.46462821156469003,1.2599621491992339,2.4257596480269497,2.4631533204810703,-1.180652187930213,-0.05448164374133738,0.35254847549548346,0.15833731022811795,0.3173813032761599,1.225536602135334,-1.1757884638177027,0.1451098402495541,0.5196438878451574,0.8551422991067168,1.240849920804476,2.7715828418731694,-0.9557260175546008,0.4123902570583853,0.39457496095641,0.6429512760691747,1.491785281097683,2.674508798453543,-0.9655521255400445,-0.803869558327284,1.7385566211614876,-0.23977062587380676,-0.8494213519431639,4.092098803983794,-4.278644190894233,0.42662636749708244,0.7988294064457795,0.6329654271512571,-0.19111886264923283,3.402852962414424,-1.1530260245005288,-0.41513881230172933,0.6665138616291665,-0.2984086628210844,-0.891946858090698,1.3343836837965584,-2.3346970809830556,0.031707871421792995,0.5836432461616826,1.1552863211939253,1.5412445074068755,2.9244863788286843,-1.2768813669681547,-0.19187850407592877,0.38486903550596313,1.1142351001630164,3.089133902981705,2.2697663712832665,-1.350801999370257,-0.11456544884373429,0.45626344153548876,1.0086635454730872,2.8803789751883846,2.563429517464505,-1.4061238442858057,0.40371517430662335,3.318012118287876,0.6064693503458551,-0.9836119120353213,7.552344547377693,-4.844791357198523,C012_CTRE_MOTOR_LECTURA.wav
