F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
85.66700744628906,11.241555213928223,137.9951171875,65.60696411132812,0.8199032545089722,0.6850578645682828,-64.00891459157633,13.476181751124425,132.7064999932236,17.876045161768317,158.68800027029886,146.32712917268847,-631.7406463623063,0.023031674213415447,-1.513514166108336,4.6423244603977505,3.340542970840497,29.456078650438073,107.18672943115234,7.98228645324707,117.26722717285156,93.65332794189453,-0.20922763645648956,-1.4799507959845888,83.03535461425781,5.147414207458496,96.69673156738281,69.83711242675781,-0.05704808980226517,0.07098563400398428,-24.26361961895411,2.792768721375472,-0.43799501906183225,-0.7389262740166688,-26.166864408701276,74.74705846764996,-0.25659445049248714,1.683743352151752,5.62658855816769,6.334462474035425,1.3786510332297348,1.1041389913609372,-15.869075763213266,2.0281886265043982,-12.779999385927518,-20.601620622742757,-0.31569545831669554,-0.5753174469511833,-16.61200737921262,0.9532721847699825,-15.578020307141273,-17.809201261618817,-0.09678444875177006,-1.8288710692272656,-40.95119965835298,4.654787460332793,0.3799734867712846,-0.7514049908516358,34.10141693425352,114.2523407571039,0.11796508055574474,2.363907763248231,24.465465851824774,27.18986997144802,0.9910506917996231,-0.1548540494678794,-42.464086532129755,4.885909166322637,-32.57817998364757,-48.06106746745931,0.8626038111588809,-0.5182210526738529,-45.7884805614543,6.3445458410563935,-33.769302068832516,-53.645151564489105,0.5030402041162547,-0.8481641706094472,1.2057272042200453,0.2171875,0.20443368487217725,1.9345248485751545,4.1686480178547045,1.12,0.03,0.09395348837209302,0.039833346722150706,-0.5132458614235684,-1.228847611135335,0.14,0.02,0.9168518518518517,0.8287358156410284,0.719388866227047,-0.9346114411119619,2.72,0.15,2.946740822059066,9.758571690502382,0.30196435662065263,0.6980356433793474,0.2368839628357908,0.10247401276697686,C001R_AJZP_MOTOR_LIBRE.wav
125.37542724609375,15.118123054504395,184.13485717773438,90.6420669555664,0.6683249473571777,0.34247772794946263,-51.22430628496604,20.941281981846323,183.58588845228167,29.378597717754996,377.301988147554,157.38002240126937,-851.0374450683605,0.12813335674700901,-0.9588810117411265,2.4374285868376933,2.5417389258400878,5.990248318923177,115.68648529052734,8.248558044433594,132.22613525390625,104.90496826171875,0.6699181199073792,-0.5316732801957071,103.44133758544922,3.238831043243408,108.47777557373047,97.62689971923828,0.002682916820049286,-0.8429065145074404,-24.493314502501832,2.6568448581392383,-0.35571314873502213,-0.7654095972088153,-34.18559684934744,84.22527028552585,-1.2815026766036417,4.183493621672013,4.446246850753896,6.334856795138224,2.957744101159794,12.927988423993455,-25.567204680262982,1.0263679391311733,-24.068962295380597,-27.653094528733657,-0.5131026878611346,-0.11753360298142113,-26.13733879508824,2.366414809706441,-23.48028000812161,-30.80590365859619,-0.7031234098262076,-0.9279483111281768,-36.41392121460527,4.6344738595893915,0.2700274125061894,-0.9340073643690374,103.19247662996645,148.46504470193713,0.8480122299167175,1.1136378121103805,16.73468687441769,20.658625392334113,1.5352846011690837,1.766960481951524,-22.752184500289623,3.2834479343864635,-18.009180133871467,-27.297778051006564,0.2538185575283401,-1.3203180211934245,-34.87209630247305,0.28882259674835875,-34.553379151006254,-35.25268388084707,-0.3114939762761315,-1.4999999999999998,1.1085180863477246,0.17210526315789476,0.1349559621753894,1.68606499110687,3.477030733224172,0.79,0.03,0.08851485148514851,0.03175980829598544,-0.5077142073201787,-0.32175228587991045,0.14,0.01,1.5470422535211266,1.4708064228258957,1.3970238023820774,2.0503542517405995,7.33,0.15,5.936004807764065,17.477770425686106,0.3396316957591026,0.6603683042408974,0.11124793958676739,0.05721553582889243,C002_ARR_MOTOR_LIBRE.wav
219.2226104736328,24.566268920898438,332.763916015625,89.95195770263672,-0.7016561031341553,5.855399669556622,-237.27245898845047,100.61220860015871,451.87687677516453,196.86658339195566,1994.6199144635887,1197.3240558565265,-3855.110626220707,4.0389678347315804e-27,-2.590275581995559,3.857557777221994,27.185896150437618,15.462430958606848,209.22743225097656,17.45562171936035,274.45550537109375,189.4073486328125,1.805103063583374,2.98828150398563,214.2268524169922,6.324826717376709,225.22377014160156,206.74237060546875,0.6163138151168823,-1.001460030205544,-28.565789195467254,3.1425336891467612,-0.6590893618878981,-0.20792006558670012,-54.85804100449997,73.66684192502737,-1.5414925770439851,4.3711453694821785,5.88758489037406,8.01834845721888,2.6414734786271112,9.143814143621778,-30.807562064405786,4.391103062335735,-25.745869641704772,-40.719350753882935,-1.0189922084213618,-0.5008199257065895,-33.01284280636985,0.8361455969653413,-32.1766972094045,-33.848988403335184,1.2724458540166647e-14,-2.0,-49.20460035732204,4.208020208354246,0.4754181056661724,-0.4824509451035247,129.59155740483533,208.26585426550128,2.5176205843628665,9.438577874265837,16.834958641949907,26.96643069388705,2.7608220419318856,9.145594442584429,-55.259687457015616,8.4895386226958,-36.33827531323584,-61.263213403089615,1.4108606272638102,0.2635039650410276,-54.11565212422371,3.828130239084435,-44.10858711056832,-57.757561014537586,1.7950304762074618,2.35079671730586,2.1552843417294207,0.23421686746987955,0.2161916847031022,1.5815039899929335,2.004129455759024,0.97,0.01,0.07887850467289721,0.036463452520662576,-0.17488213666098157,-1.0290289232119851,0.14,0.01,0.3533333333333333,0.21596038731417594,0.9325025012899253,-0.16147263980906912,0.91,0.15,1.128516627106859,4.479462875197471,0.25193123786233185,0.748068762137668,0.662877926801546,0.2232410509610299,C003_EMAO_MOTOR_LIBRE.wav
129.8582000732422,24.05162239074707,290.2091369628906,66.07201385498047,1.3266700506210327,3.693004726521756,-86.80729588262624,28.47533350526336,192.31789889587012,55.87990790398164,570.852247155231,472.84658526870453,-819.2868041992201,0.0,-0.7464043368043369,4.526997217350848,1.9655653075019845,25.070400129784883,103.76306915283203,1.4340976476669312,106.69869995117188,102.6037826538086,1.227718472480774,0.0871474070116931,237.3848876953125,45.10341262817383,290.2091369628906,162.6443328857422,-0.40427008271217346,-1.4165784341277055,-23.163574194343926,2.091761857710698,-0.3143263379638029,-0.6915979039437324,-31.51816467125159,59.209281577540885,-0.9813790984748426,2.4018364655862205,2.8261501884586147,4.484264229052964,3.168915620711437,13.124136688938481,-27.41101148797056,0.6907954787901325,-26.69393020150336,-28.47149367677047,-0.5347417228795639,-1.253866586661704,-27.001640418290737,1.1077172990448771,-25.6889455473313,-28.90763717805317,-0.6488971028357126,-0.8193482932085474,-38.91266473337996,3.840890350114968,0.4234309727241505,-0.8661563300739501,77.91194223527093,160.65127392295943,2.8498647469126768,14.886971954027835,11.788445959157071,12.098262719894795,1.4507698535306783,2.5646163155383723,-38.67819667546915,1.3697088139323106,-37.230459206364,-40.89189347146731,-0.7252519062838307,-0.9641787665770942,-43.21094439493986,4.17256455967783,-35.63690339142483,-47.3937277045121,0.8887346611152908,-0.540763678596826,2.200996677740864,0.20358490566037737,0.19118394125763394,1.946970011704988,4.623840710485853,1.08,0.01,0.08568965517241381,0.04051870870417156,-0.35871621517220764,-1.0754369914689679,0.14,0.0,0.37639175257731966,0.27730732353213705,2.643709462009983,10.673196501950638,1.98,0.15,1.301157459175557,4.392499325852019,0.29622257458700224,0.7037774254129977,0.5408856710231882,0.22766082037042285,C004_MLQ_MOTOR_LIBRE.wav
122.48847198486328,20.854923248291016,189.19094848632812,73.45195007324219,0.9711219072341919,0.4453944290662877,-38.413891586121096,27.146745703289568,172.70898411733654,47.15099532633213,431.96879993785615,373.84529363570806,-741.2388610839855,0.294191100656756,-1.0409086204525166,4.66903879638891,3.7157321463847497,28.679464979511557,109.86109924316406,8.036800384521484,127.48096466064453,97.28308868408203,0.16131474077701569,-1.2198601554447568,133.16506958007812,12.984821319580078,146.7126922607422,106.56827545166016,-0.6808127164840698,-0.7083776089112535,-22.448780975090035,3.0274415769139877,-0.3075493332253236,-0.6181234371535314,-9.519716155609785,52.79396710784349,0.34128969194687175,3.5206952495006574,7.567786225219176,9.172941078404108,1.519581141966054,1.5231964587768072,-32.79764139482927,2.408789774813316,-27.96824849190115,-36.924064473619154,0.06517681070044719,-1.089609165645234,-37.210443050124,0.9261738062632471,-35.94830758879699,-38.30402758167846,0.14495980175591588,-1.6194957190694377,-35.61826908429809,2.335107474085024,0.4221171583659717,-0.7844449439847858,-7.066302801583698,115.76586062419263,2.3485739988424585,7.325622187228406,3.89116215680549,5.827831594525225,3.3878323425926338,13.647636934342437,-36.947644379460634,2.199185481212244,-32.98056362181812,-39.24499247597517,0.6614804513218214,-0.9674470886811815,-33.560936627607106,4.863752803583445,-28.438387418166688,-41.32708401927451,-0.6791032414535211,-1.2373292740020614,1.4388489208633093,0.30864583333333334,0.2864677839350158,1.7469726861261583,3.1164601136748216,1.37,0.03,0.0859375,0.028653029399175235,-0.4379379334936177,-0.07114993312808249,0.14,0.01,0.8724242424242425,0.7994014059889771,1.6473903291080103,2.375513291241491,3.42,0.15,2.2110012479600654,10.15184573002755,0.21779303062302005,0.78220696937698,0.3537795241403265,0.09850425494963527,C005_ABV_MOTOR_LIBRE.wav
133.40782165527344,19.474754333496094,213.98434448242188,92.36700439453125,0.8122444152832031,0.6171021272035344,-85.98068612209742,22.561986651572994,161.17913529112207,36.40079724323149,311.32981436593224,238.87988447861193,-746.4836120605459,0.005333598393190186,-0.9867646958157681,3.748869898392869,2.172631102749089,16.441775387240163,126.39397430419922,8.91940975189209,149.07388305664062,118.094482421875,1.1924906969070435,0.40469562285159055,122.70954895019531,21.567594528198242,157.27186584472656,98.98861694335938,0.4341506063938141,-1.423594442568085,-28.464811809193357,2.3062933756807533,-0.28507027696911935,-0.7096324260235807,-24.563001737417192,62.51549591508815,-1.3637233481827393,5.784782954027381,4.098406530496987,6.005910576184679,3.3380493783315366,15.05184389185965,-31.692310477310432,3.463515488537391,-25.593844956688095,-35.540616909281006,0.5375864995283025,-1.247627912662631,-27.38996320970941,0.827893990388155,-26.274558816943614,-28.959682531832943,-0.5110065564093964,-0.8705505307165211,-43.23836460807778,3.3735960710994592,0.3751075424167281,-0.5956284524322355,36.7343956915849,124.03194595882945,0.7546414137325163,4.675276481627627,8.621266968677364,9.743458971317873,1.7260523813889934,3.2985339825077817,-37.25203335468579,3.6905036251937746,-30.44514156999998,-41.35668195007539,0.595676025405819,-0.9357485918258184,-50.54308196320417,7.976839839882177,-31.312183065062406,-58.629825877762876,1.379012160526692,0.7356651413477882,2.2877618522601986,0.18843373493975904,0.1478967559759811,1.5951409773137804,2.526053811582135,0.76,0.02,0.0842857142857143,0.03357598753239449,-0.5004943764902707,-0.5060272834857673,0.14,0.01,0.4479032258064516,0.4008866668611136,2.5220516618035047,8.185091494799886,2.43,0.15,1.6423589409501318,5.314106068890103,0.3090564846954876,0.6909435153045125,0.42070189291555854,0.18817840423890123,C006_JJHN_MOTOR_LIBRE.wav
148.0325164794922,35.8761100769043,334.76348876953125,68.23709869384766,1.0342530012130737,0.9776646121856416,-141.38033130283992,98.54737095636716,352.1463240152395,206.82974707776015,766.2479146321632,1494.2787706104161,-2496.70104980469,0.014392677810974419,-2.230083204215555,4.038122351357584,10.432598422404041,18.640980467890586,223.97218322753906,13.632734298706055,246.2289581298828,201.59231567382812,-0.23458869755268097,-0.8711032668273226,120.18986511230469,13.30162239074707,140.30606079101562,98.67988586425781,-0.29092633724212646,-1.3410343296321272,-28.456132405840094,2.4576418710865613,-0.20182792927105553,-0.7289494949590173,-25.19580226456619,65.56736715589602,-1.2703102254140135,9.56534655310535,4.2162185744208,7.03409547271743,4.598428174054271,30.379241096765824,-31.644168129641162,2.4139738635645767,-28.981099123352703,-36.30409711418298,-1.0240963865438966,-0.33115449904074756,-20.701030951293735,0.894674800842081,-19.974647419829527,-22.16828643232326,-0.8376564097030101,-0.9770518725963555,-42.54803795560881,4.032175298877189,0.2794288040852036,-1.0893830970494809,83.28366843262927,111.2711379216965,0.4012139987497962,-0.046698418054907265,13.810385451011236,14.649328291625006,1.4022979924973422,2.190631918299836,-47.78390457677889,5.978066141642067,-36.93719930367091,-55.00874601430553,0.6494172880784328,-0.8788752064107577,-35.7139835373487,2.560668978074289,-30.813954318368253,-39.66651763707468,0.2190793469952963,-0.7109506919873554,1.6831202459944974,0.20807692307692308,0.1866896690885136,1.817072799734499,3.848939019189607,1.02,0.02,0.08265486725663716,0.03386641375662016,-0.34911888238782823,-0.7375464679713666,0.14,0.01,0.6826041666666667,0.676883552256939,2.7433178988646345,9.948999207496149,4.47,0.15,2.347882788750093,8.258487241256246,0.2842993783438894,0.7157006216561107,0.3048280881334445,0.12108755160441274,C007_RSL_MOTOR_LIBRE.wav
167.39743041992188,27.00617218017578,292.3423156738281,79.56746673583984,0.5950461030006409,0.83107991686306,-92.54294646728512,35.146197042040896,520.8909877157587,69.98942565311597,4613.220214843753,465.8712717397993,-1903.6476135253893,0.0033337767643388362,4.8640595719985384,4.233402550688525,47.30112058900743,19.569081982136822,152.18418884277344,5.368279933929443,158.98666381835938,138.38514709472656,-0.824493944644928,-0.06329319462796335,186.0908203125,33.88240432739258,241.3809814453125,131.9651641845703,-0.10156235843896866,-1.3072442270173443,-25.203809490524957,3.065943030475143,-0.4246624480041226,-0.8611675674381958,-66.15332127185678,96.21212040817224,-1.2173582814561335,3.1277078773110736,6.2758217809258205,8.02301871798842,1.3773118716578316,1.0402817553157364,-23.60909666481581,4.64229973421424,-17.886437480291207,-37.42358092423896,-1.4539209237732231,1.7091728535611068,-30.36049302971424,3.2845798717105925,-23.671149025641437,-33.31740320456018,1.108079936300338,-0.44753386182902855,-43.114796807814685,3.3917482106538217,0.49434484734945316,-0.49610973658485785,66.29293770405496,126.42795641858643,1.7100238988107461,5.691512724052281,9.330171770809441,10.43618034181695,1.3428103721665856,0.8785148683012389,-41.67963937930365,1.9630959269212354,-39.053321735403,-44.95573291515548,-0.4126427716669721,-1.020565126839293,-40.308776374134695,1.9405708468713336,-38.08577000680926,-43.05136446466336,-0.31885091415460753,-1.6156256258187363,2.2644022644022646,0.18992647058823528,0.1979137376096012,2.328813268470156,7.823469409959804,1.34,0.02,0.08376470588235294,0.03607105636471485,-0.5273149125081363,-0.8754652229189448,0.14,0.01,0.42153846153846153,0.31519459566447944,1.2736789950524192,0.5558575392724032,1.36,0.15,1.5401974845314805,5.0324114088159035,0.30605555854064803,0.693944441459352,0.4505554959209961,0.19871189351653068,C010_MVQG_MOTOR_LIBRE.wav
104.88583374023438,16.3974552154541,188.15594482421875,72.23255157470703,0.8600733280181885,1.011203667391082,-43.13757704229621,10.02669234512984,106.35387656605941,14.886187008707811,340.92025756835847,116.78634801094152,-507.2003936767577,0.05563247240158601,-0.4610404832422377,3.7773208152895346,2.8835800441000927,18.94392596183857,126.71556091308594,12.613794326782227,148.56817626953125,99.34469604492188,-0.1599152535200119,-0.9453487865526098,126.14668273925781,9.493152618408203,139.3154296875,110.2076644897461,-0.16885103285312653,-1.256355497043095,-23.733303625015196,2.2218170741142216,-0.3986353471273257,-0.6528983022232374,-10.102998912574943,54.33261588753621,-0.0026615882545570567,1.7816433873987343,3.778131916998595,5.9461633063676285,3.294055196848391,14.683222183047928,-17.06738167614206,3.6298250457821437,-9.834898178666855,-24.595823372859257,0.07792080477462913,-0.5835498327322677,-25.649958988696806,1.8937712315658541,-21.808671182514846,-27.6719112804281,0.8226216364957379,-0.8873329737529558,-37.083250712482275,3.977935318981249,0.12461154595370728,-0.8835360953034476,63.45087506567746,179.94307872028904,2.195183173413493,11.527418575843502,10.789433616168196,11.78417351940938,2.0960187819771434,5.13668072879209,-41.233572545012116,7.225971031603433,-24.948103917354686,-48.50140117693957,1.0420204472901575,-0.06606164615288446,-33.5662859862362,3.1462792127723684,-30.597360893381595,-40.786738990219156,-1.5371030264677352,1.1235977365161522,1.6390083999180496,0.209125,0.2008649655241053,1.9174994170252688,3.8911265848149954,1.04,0.03,0.08698795180722892,0.03619674949657993,-0.6188771519722885,-0.7013520450485764,0.14,0.0,0.6785897435897437,0.9208590253183114,3.5224353133213016,16.072412204794638,6.28,0.15,2.291658434554086,7.800962426308687,0.29376611619426407,0.706233883805736,0.3081758926884564,0.12818931118390053,C011_JOMG_MOTOR_LIBRE.wav
105.08568572998047,12.31716537475586,171.0548095703125,76.73479461669922,0.7869864106178284,1.278175545799754,-45.09421646470949,30.70190922186353,112.24488171189273,50.05177563173755,351.9815801264158,446.9451743992321,-389.7505187988286,0.8216251693559413,-0.6899053024565416,5.950165537537501,2.3933570183277633,44.53707149030047,118.75423431396484,14.00344181060791,136.42994689941406,100.9808120727539,-0.10777784883975983,-1.7863998386786404,106.9302978515625,8.825752258300781,119.58529663085938,90.15278625488281,-0.2344604730606079,-0.8952682299655916,-26.218808693538133,3.320033022383973,-0.5608475032749358,-0.26199801811178447,-24.619914959181227,64.79802875906003,-1.5110917607760843,3.267860525722499,8.575745753825833,10.248800659806449,2.6026567092871784,9.819485195777036,-36.32091821830221,0.8161385331223016,-34.67019340013437,-37.3226355610443,0.9141797509152596,-0.22486541390318315,-24.637488136311777,1.3624541321787236,-21.932918310936675,-27.251489106448336,0.4344080694882522,-0.5267507674212841,-42.75268528808512,5.521215137031571,0.3077475021125446,-1.0815187762276544,104.03674578919627,158.88643998448438,0.5983000507055716,0.36271234691039433,21.65003130908812,19.236087343430462,0.9434002602875663,0.8193260046730266,-38.120380736527366,2.4058190921016687,-32.796192521681185,-41.152372208628776,0.7438204049577355,0.005132622506525575,-39.30386109713205,2.2588479643746524,-37.0450131327574,-41.5627090615067,0.0,-2.0,1.4492753623188406,0.34,0.2836077102854105,1.422996588376719,1.807918160402071,1.32,0.03,0.09507692307692309,0.03253982539422101,-0.8563172815402607,-0.18215695288371725,0.14,0.01,0.6473684210526316,0.6604531307747269,1.471982335209881,0.7818258227727979,2.33,0.15,1.4879401473981984,6.808891159938681,0.21852899575671852,0.7814710042432814,0.5252032520325204,0.14686679174484055,C012_CTRE_MOTOR_LIBRE.wav
99.07559204101562,14.19339656829834,164.60882568359375,65.1719970703125,0.4469352960586548,0.059102008595533384,-47.02038037118322,18.5820842383988,138.37515914035606,22.522428738123658,226.29657569298354,139.02317897077708,-1118.6262512207034,0.07086014172818977,-3.2478273890908977,2.421702701210132,20.32561474279399,6.722284666702878,95.84881591796875,3.3781654834747314,99.5904769897461,90.0086441040039,-0.5889629125595093,-1.0627778332357902,99.2560043334961,11.79118824005127,116.67157745361328,75.36213684082031,-0.1891370564699173,-0.8563368473773028,-25.640441173606014,3.043584038234566,-0.319846194332272,-0.6843058021932189,-20.11424033817502,57.28994409024483,-0.3259853470938415,1.2045288821568354,7.884840395905919,10.077994928055388,1.8723797965465416,3.907132176583776,-25.224693593033454,0.9024163837319791,-24.054291691810494,-26.598354041323432,-0.10183821086011174,-1.2527484575263224,-24.24900499098835,0.0652057089783824,-24.183799282009968,-24.314210699966733,0.0,-2.0,-41.9993693850334,4.644025676670152,0.49033071335653583,-0.7622727151709704,19.94284630340228,166.0199227545652,-0.6754054307805957,0.9446868181406454,16.434400156951423,16.353145799497252,1.0734746206919068,0.3888467764611474,-33.82304889713174,2.0493329560992506,-30.000168932356267,-37.553338500212845,0.0027263976767225606,-0.7051956449666696,-42.071567876972026,7.948644327458578,-29.44150586884879,-54.26839177101758,0.07014982178240518,-1.2337671838893607,1.6522856618322013,0.23433333333333337,0.18857388767035352,1.3815995718397487,2.1183813684169284,0.96,0.03,0.08919191919191921,0.036395048161255904,-0.46431879580440255,-0.7420893681969463,0.14,0.01,0.6451219512195122,0.7017091397689054,2.6604040877009876,8.444855629135214,4.26,0.15,1.994038938797081,7.232964118995662,0.27568765805988327,0.7243123419401168,0.36323881537492125,0.13825590498558366,C013_JIHL_MOTOR_LIBRE.wav
