avg BBEon_1,avg BBEon_2,avg BBEon_3,avg BBEon_4,avg BBEon_5,avg BBEon_6,avg BBEon_7,avg BBEon_8,avg BBEon_9,avg BBEon_10,avg BBEon_11,avg BBEon_12,avg BBEon_13,avg BBEon_14,avg BBEon_15,avg BBEon_16,avg BBEon_17,avg BBEon_18,avg BBEon_19,avg BBEon_20,avg BBEon_21,avg BBEon_22,avg MFCCon_1,avg MFCCon_2,avg MFCCon_3,avg MFCCon_4,avg MFCCon_5,avg MFCCon_6,avg MFCCon_7,avg MFCCon_8,avg MFCCon_9,avg MFCCon_10,avg MFCCon_11,avg MFCCon_12,avg DMFCCon_1,avg DMFCCon_2,avg DMFCCon_3,avg DMFCCon_4,avg DMFCCon_5,avg DMFCCon_6,avg DMFCCon_7,avg DMFCCon_8,avg DMFCCon_9,avg DMFCCon_10,avg DMFCCon_11,avg DMFCCon_12,avg DDMFCCon_1,avg DDMFCCon_2,avg DDMFCCon_3,avg DDMFCCon_4,avg DDMFCCon_5,avg DDMFCCon_6,avg DDMFCCon_7,avg DDMFCCon_8,avg DDMFCCon_9,avg DDMFCCon_10,avg DDMFCCon_11,avg DDMFCCon_12,avg BBEoff_1,avg BBEoff_2,avg BBEoff_3,avg BBEoff_4,avg BBEoff_5,avg BBEoff_6,avg BBEoff_7,avg BBEoff_8,avg BBEoff_9,avg BBEoff_10,avg BBEoff_11,avg BBEoff_12,avg BBEoff_13,avg BBEoff_14,avg BBEoff_15,avg BBEoff_16,avg BBEoff_17,avg BBEoff_18,avg BBEoff_19,avg BBEoff_20,avg BBEoff_21,avg BBEoff_22,avg MFCCoff_1,avg MFCCoff_2,avg MFCCoff_3,avg MFCCoff_4,avg MFCCoff_5,avg MFCCoff_6,avg MFCCoff_7,avg MFCCoff_8,avg MFCCoff_9,avg MFCCoff_10,avg MFCCoff_11,avg MFCCoff_12,avg DMFCCoff_1,avg DMFCCoff_2,avg DMFCCoff_3,avg DMFCCoff_4,avg DMFCCoff_5,avg DMFCCoff_6,avg DMFCCoff_7,avg DMFCCoff_8,avg DMFCCoff_9,avg DMFCCoff_10,avg DMFCCoff_11,avg DMFCCoff_12,avg DDMFCCoff_1,avg DDMFCCoff_2,avg DDMFCCoff_3,avg DDMFCCoff_4,avg DDMFCCoff_5,avg DDMFCCoff_6,avg DDMFCCoff_7,avg DDMFCCoff_8,avg DDMFCCoff_9,avg DDMFCCoff_10,avg DDMFCCoff_11,avg DDMFCCoff_12,avg F1,avg DF1,avg DDF1,avg F2,avg DF2,avg DDF2,std BBEon_1,std BBEon_2,std BBEon_3,std BBEon_4,std BBEon_5,std BBEon_6,std BBEon_7,std BBEon_8,std BBEon_9,std BBEon_10,std BBEon_11,std BBEon_12,std BBEon_13,std BBEon_14,std BBEon_15,std BBEon_16,std BBEon_17,std BBEon_18,std BBEon_19,std BBEon_20,std BBEon_21,std BBEon_22,std MFCCon_1,std MFCCon_2,std MFCCon_3,std MFCCon_4,std MFCCon_5,std MFCCon_6,std MFCCon_7,std MFCCon_8,std MFCCon_9,std MFCCon_10,std MFCCon_11,std MFCCon_12,std DMFCCon_1,std DMFCCon_2,std DMFCCon_3,std DMFCCon_4,std DMFCCon_5,std DMFCCon_6,std DMFCCon_7,std DMFCCon_8,std DMFCCon_9,std DMFCCon_10,std DMFCCon_11,std DMFCCon_12,std DDMFCCon_1,std DDMFCCon_2,std DDMFCCon_3,std DDMFCCon_4,std DDMFCCon_5,std DDMFCCon_6,std DDMFCCon_7,std DDMFCCon_8,std DDMFCCon_9,std DDMFCCon_10,std DDMFCCon_11,std DDMFCCon_12,std BBEoff_1,std BBEoff_2,std BBEoff_3,std BBEoff_4,std BBEoff_5,std BBEoff_6,std BBEoff_7,std BBEoff_8,std BBEoff_9,std BBEoff_10,std BBEoff_11,std BBEoff_12,std BBEoff_13,std BBEoff_14,std BBEoff_15,std BBEoff_16,std BBEoff_17,std BBEoff_18,std BBEoff_19,std BBEoff_20,std BBEoff_21,std BBEoff_22,std MFCCoff_1,std MFCCoff_2,std MFCCoff_3,std MFCCoff_4,std MFCCoff_5,std MFCCoff_6,std MFCCoff_7,std MFCCoff_8,std MFCCoff_9,std MFCCoff_10,std MFCCoff_11,std MFCCoff_12,std DMFCCoff_1,std DMFCCoff_2,std DMFCCoff_3,std DMFCCoff_4,std DMFCCoff_5,std DMFCCoff_6,std DMFCCoff_7,std DMFCCoff_8,std DMFCCoff_9,std DMFCCoff_10,std DMFCCoff_11,std DMFCCoff_12,std DDMFCCoff_1,std DDMFCCoff_2,std DDMFCCoff_3,std DDMFCCoff_4,std DDMFCCoff_5,std DDMFCCoff_6,std DDMFCCoff_7,std DDMFCCoff_8,std DDMFCCoff_9,std DDMFCCoff_10,std DDMFCCoff_11,std DDMFCCoff_12,std F1,std DF1,std DDF1,std F2,std DF2,std DDF2,skewness BBEon_1,skewness BBEon_2,skewness BBEon_3,skewness BBEon_4,skewness BBEon_5,skewness BBEon_6,skewness BBEon_7,skewness BBEon_8,skewness BBEon_9,skewness BBEon_10,skewness BBEon_11,skewness BBEon_12,skewness BBEon_13,skewness BBEon_14,skewness BBEon_15,skewness BBEon_16,skewness BBEon_17,skewness BBEon_18,skewness BBEon_19,skewness BBEon_20,skewness BBEon_21,skewness BBEon_22,skewness MFCCon_1,skewness MFCCon_2,skewness MFCCon_3,skewness MFCCon_4,skewness MFCCon_5,skewness MFCCon_6,skewness MFCCon_7,skewness MFCCon_8,skewness MFCCon_9,skewness MFCCon_10,skewness MFCCon_11,skewness MFCCon_12,skewness DMFCCon_1,skewness DMFCCon_2,skewness DMFCCon_3,skewness DMFCCon_4,skewness DMFCCon_5,skewness DMFCCon_6,skewness DMFCCon_7,skewness DMFCCon_8,skewness DMFCCon_9,skewness DMFCCon_10,skewness DMFCCon_11,skewness DMFCCon_12,skewness DDMFCCon_1,skewness DDMFCCon_2,skewness DDMFCCon_3,skewness DDMFCCon_4,skewness DDMFCCon_5,skewness DDMFCCon_6,skewness DDMFCCon_7,skewness DDMFCCon_8,skewness DDMFCCon_9,skewness DDMFCCon_10,skewness DDMFCCon_11,skewness DDMFCCon_12,skewness BBEoff_1,skewness BBEoff_2,skewness BBEoff_3,skewness BBEoff_4,skewness BBEoff_5,skewness BBEoff_6,skewness BBEoff_7,skewness BBEoff_8,skewness BBEoff_9,skewness BBEoff_10,skewness BBEoff_11,skewness BBEoff_12,skewness BBEoff_13,skewness BBEoff_14,skewness BBEoff_15,skewness BBEoff_16,skewness BBEoff_17,skewness BBEoff_18,skewness BBEoff_19,skewness BBEoff_20,skewness BBEoff_21,skewness BBEoff_22,skewness MFCCoff_1,skewness MFCCoff_2,skewness MFCCoff_3,skewness MFCCoff_4,skewness MFCCoff_5,skewness MFCCoff_6,skewness MFCCoff_7,skewness MFCCoff_8,skewness MFCCoff_9,skewness MFCCoff_10,skewness MFCCoff_11,skewness MFCCoff_12,skewness DMFCCoff_1,skewness DMFCCoff_2,skewness DMFCCoff_3,skewness DMFCCoff_4,skewness DMFCCoff_5,skewness DMFCCoff_6,skewness DMFCCoff_7,skewness DMFCCoff_8,skewness DMFCCoff_9,skewness DMFCCoff_10,skewness DMFCCoff_11,skewness DMFCCoff_12,skewness DDMFCCoff_1,skewness DDMFCCoff_2,skewness DDMFCCoff_3,skewness DDMFCCoff_4,skewness DDMFCCoff_5,skewness DDMFCCoff_6,skewness DDMFCCoff_7,skewness DDMFCCoff_8,skewness DDMFCCoff_9,skewness DDMFCCoff_10,skewness DDMFCCoff_11,skewness DDMFCCoff_12,skewness F1,skewness DF1,skewness DDF1,skewness F2,skewness DF2,skewness DDF2,kurtosis BBEon_1,kurtosis BBEon_2,kurtosis BBEon_3,kurtosis BBEon_4,kurtosis BBEon_5,kurtosis BBEon_6,kurtosis BBEon_7,kurtosis BBEon_8,kurtosis BBEon_9,kurtosis BBEon_10,kurtosis BBEon_11,kurtosis BBEon_12,kurtosis BBEon_13,kurtosis BBEon_14,kurtosis BBEon_15,kurtosis BBEon_16,kurtosis BBEon_17,kurtosis BBEon_18,kurtosis BBEon_19,kurtosis BBEon_20,kurtosis BBEon_21,kurtosis BBEon_22,kurtosis MFCCon_1,kurtosis MFCCon_2,kurtosis MFCCon_3,kurtosis MFCCon_4,kurtosis MFCCon_5,kurtosis MFCCon_6,kurtosis MFCCon_7,kurtosis MFCCon_8,kurtosis MFCCon_9,kurtosis MFCCon_10,kurtosis MFCCon_11,kurtosis MFCCon_12,kurtosis DMFCCon_1,kurtosis DMFCCon_2,kurtosis DMFCCon_3,kurtosis DMFCCon_4,kurtosis DMFCCon_5,kurtosis DMFCCon_6,kurtosis DMFCCon_7,kurtosis DMFCCon_8,kurtosis DMFCCon_9,kurtosis DMFCCon_10,kurtosis DMFCCon_11,kurtosis DMFCCon_12,kurtosis DDMFCCon_1,kurtosis DDMFCCon_2,kurtosis DDMFCCon_3,kurtosis DDMFCCon_4,kurtosis DDMFCCon_5,kurtosis DDMFCCon_6,kurtosis DDMFCCon_7,kurtosis DDMFCCon_8,kurtosis DDMFCCon_9,kurtosis DDMFCCon_10,kurtosis DDMFCCon_11,kurtosis DDMFCCon_12,kurtosis BBEoff_1,kurtosis BBEoff_2,kurtosis BBEoff_3,kurtosis BBEoff_4,kurtosis BBEoff_5,kurtosis BBEoff_6,kurtosis BBEoff_7,kurtosis BBEoff_8,kurtosis BBEoff_9,kurtosis BBEoff_10,kurtosis BBEoff_11,kurtosis BBEoff_12,kurtosis BBEoff_13,kurtosis BBEoff_14,kurtosis BBEoff_15,kurtosis BBEoff_16,kurtosis BBEoff_17,kurtosis BBEoff_18,kurtosis BBEoff_19,kurtosis BBEoff_20,kurtosis BBEoff_21,kurtosis BBEoff_22,kurtosis MFCCoff_1,kurtosis MFCCoff_2,kurtosis MFCCoff_3,kurtosis MFCCoff_4,kurtosis MFCCoff_5,kurtosis MFCCoff_6,kurtosis MFCCoff_7,kurtosis MFCCoff_8,kurtosis MFCCoff_9,kurtosis MFCCoff_10,kurtosis MFCCoff_11,kurtosis MFCCoff_12,kurtosis DMFCCoff_1,kurtosis DMFCCoff_2,kurtosis DMFCCoff_3,kurtosis DMFCCoff_4,kurtosis DMFCCoff_5,kurtosis DMFCCoff_6,kurtosis DMFCCoff_7,kurtosis DMFCCoff_8,kurtosis DMFCCoff_9,kurtosis DMFCCoff_10,kurtosis DMFCCoff_11,kurtosis DMFCCoff_12,kurtosis DDMFCCoff_1,kurtosis DDMFCCoff_2,kurtosis DDMFCCoff_3,kurtosis DDMFCCoff_4,kurtosis DDMFCCoff_5,kurtosis DDMFCCoff_6,kurtosis DDMFCCoff_7,kurtosis DDMFCCoff_8,kurtosis DDMFCCoff_9,kurtosis DDMFCCoff_10,kurtosis DDMFCCoff_11,kurtosis DDMFCCoff_12,kurtosis F1,kurtosis DF1,kurtosis DDF1,kurtosis F2,kurtosis DF2,kurtosis DDF2,id
-1.2082483367440318,-1.1671000355954098,-1.390179149045366,-1.3129546409525352,-1.5563916255720132,-2.1452174938949238,-2.6942739085884018,-3.009325209326004,-3.2140830668333895,-3.520647824670245,-3.7895837176466984,-4.072792481726371,-4.323968545946814,-4.48666491334132,-4.568913878547505,-4.812894765431448,-5.585833315943384,-6.195062428821618,-6.33860414675869,-6.441467531111071,-6.565878358799716,-6.59449051044677,1.4185104292515338,-0.9818695741194144,-1.7379227580431267,-2.478247067518276,-3.355153134637198,-1.6590819542134363,-0.814380411968205,-0.7328689059877961,1.6347159560564906,2.5664890276310355,1.481286982090688,1.0379469328726112,1.2233862530304756e-17,1.4680635036365707e-17,3.4254815084853316e-17,1.4680635036365707e-17,-1.4680635036365707e-17,0.0,2.6914497566670462e-17,1.2233862530304756e-17,-1.957418004848761e-17,5.3828995133340925e-17,2.9361270072731413e-17,1.957418004848761e-17,-0.012701292564000875,-0.00371852336456378,0.005943328833627373,0.020754380263794645,0.040259780331040225,0.04226061321847986,0.02612712073720097,0.0011558050872628402,-0.02775962344598754,-0.036320524450972023,-0.020837510654019707,-0.011530654036730497,-1.0659912669943838,-0.8916800135397221,-1.0268549196871104,-0.8284903637150817,-1.212988318317715,-2.032901317012818,-2.643708710671102,-2.9695027199652606,-3.2450712745178514,-3.5208278164383113,-3.687688524438397,-3.9515732420094576,-4.212264734420467,-4.432991804494154,-4.491081672006727,-4.814737795677497,-5.614808974763634,-6.255381324265712,-6.402433580812387,-6.525806626084364,-6.622774585798929,-6.644171072059976,0.5545781941383764,-0.6333832472522288,-0.40139682412125766,-0.8650934044581238,-1.6261696731512112,-0.8053434213868849,-0.8064060453463178,-0.5150497674658471,1.0642059160444377,1.065889258177285,0.5132109919406247,0.7005193795103897,-0.011825147331952383,0.004824839526706789,0.021831248212081652,0.03900486571056854,0.023669156919980283,-0.01919867633452944,-0.018431543687119904,-9.95085215403071e-05,-0.00414033031369419,0.004096209792062739,-0.0018378944101932713,-0.026263607897318228,0.0008346743061786437,-0.00371834270461881,-0.006336989892805739,-0.011104282739823593,0.002590981048603091,0.023942995320639524,0.008829359068049701,-0.00963160461752744,-0.0009628768459205281,0.0015385375114244644,0.0032629959489517287,0.008404807116064818,686.593840516672,-0.17928604643822305,0.002309401119194634,1718.6264472983069,-0.4486556286965118,0.02240650469102141,0.9424579927611255,1.1382292977546027,1.3174018554806153,1.4933747780282507,1.5503417257335173,1.5234854330309786,1.4923161260384268,1.3033670618056095,1.2560219901550391,1.3021321787565363,1.252578715585102,1.1502952642746613,1.0743987926295737,1.1065203317627335,1.029804066404608,1.0109690271763363,0.8993335409670973,0.8139523393270961,0.7827407144442726,0.7442503317640284,0.7137172361299992,0.7416306602939035,1.7298834785710273,2.3146135901987654,4.262700614577281,4.022016696399995,4.491863943760956,4.2755028362453995,2.6083362059827055,3.6811059376557584,4.025612666853255,3.62531383039928,3.788341787924736,4.068033648284605,1.7982586229387312,2.5712132113527804,4.120913126799141,3.8398149928883876,5.048031965557539,4.7410471453185465,2.82501989139566,3.7115715104517415,4.369563656189421,3.944722315246193,4.184107278506855,4.212793451276275,2.857791961359291,4.164719202523832,6.190656160978983,5.881669610194942,8.214116157081259,7.529691406574435,4.48188401537383,5.701290112727378,6.680779107015729,6.2327615750311605,6.429437016172254,6.439184124107358,0.7080026403746378,0.7595962790120867,0.9227810345397557,1.1013260443206099,1.2087060722989493,1.2873668550871484,1.2706961680653632,1.1736275182787577,1.1661997879672845,1.1495739428205023,1.3307861693207332,1.1941141085112794,1.1042653469569643,1.1258793229662392,1.0173203896749041,0.9985645451243543,0.8759930817132131,0.7435965613105036,0.7102731525770025,0.6761092402206039,0.6541422991907984,0.6876588970149738,1.2439313860491807,1.5843500933439187,2.9805175316357064,2.484349005620019,3.648057968116027,3.144860531119476,2.129639432859148,2.244912816872352,3.1132194806827695,3.1594722533541786,2.648226964975517,3.0278798295593154,1.4730420467112977,1.8247697479377605,3.184363663124766,2.806973042984877,3.835414599618418,3.8153481104579763,2.596403995532089,2.7239988908926356,3.7454029306465157,3.72054286606566,3.1267880846965537,3.291355651258446,2.411190713367294,2.8732686256784192,5.143619538162384,4.539661971458903,6.124351355906124,6.1458493879170115,4.2081298891175045,4.551349018868164,6.0532541717647215,5.931979210596114,5.049228781118211,5.2238068973301095,288.4269095441155,299.4849518351162,508.539881114972,387.83560580571043,366.6636960778033,617.0071292505664,-0.9840906390745786,-0.9180778160641233,-0.5850212857183416,-0.433538205637707,-0.172606233982943,0.327345216947007,0.3712083651958514,0.3823486893204283,0.5690086421979538,0.4720872346557226,0.5752162267800133,0.41927235074387414,0.20377981613358584,0.28156779126573844,0.2952899327217417,0.14403227988078882,0.21883739691269236,0.6799021832962,0.6843462465747925,0.8214775191399781,0.874120945849818,0.7979674600626867,1.1597480985243056,-2.650413242442107,-1.025560160286453,-1.6672877923610376,-1.5028954257115192,-0.8645623059464488,-0.8494670824157619,-0.6828972961790163,1.321858070604102,1.3326175155316953,0.4613133022093409,-0.5033633087714253,-0.5117052418848903,1.310374510638484,-0.08838047213987298,0.5573196972010873,0.1718356430266304,0.2597083812759968,0.013603478576757788,0.03088396994713472,-0.04826872200528701,-0.44068603870918865,-0.37178754495378424,0.14379434417576026,0.20939116256956164,0.349928618090604,-0.16685487150252062,-0.07203180654624254,-0.012400750170993383,0.07533712276246213,0.42806603247540803,0.08748463557662077,-0.21073313221077458,0.032514180842856025,-0.13511760113637553,-0.42700190385862696,-0.783853547106839,-0.41055348734145525,-0.24429109596026546,-0.6174484489198886,-0.2051525127440015,0.462100260165706,0.51100167706171,0.3028804335458838,0.5018173952580105,0.5593192830943319,0.5333498408125423,0.2879392140003158,0.2520291153139289,0.3220010829952891,0.3047635201868411,0.3324939046164484,0.5717270524905731,0.7830544239775764,0.8783400226186004,1.0993633594592584,1.1685585927647888,1.0824465954470812,2.422058345976842,-3.0582253469771747,-1.3875018575115257,-3.1470814148849837,-3.206262479535857,-1.3409063919448547,-1.3596116620318632,-1.6214046868625231,1.9925348880978107,1.6889801671060785,0.7927701014199747,0.05219886750252587,0.515290951544883,-0.535394017737655,-0.7129558835105793,-0.42485622740529105,-0.5356087970133732,-0.5844398077718743,0.1900662621037487,-0.07196040393319178,0.24558227077516137,0.534508043314832,0.07666768770455104,-0.17753552412004237,-0.33274373742298013,0.9864400553048652,0.5013439614541542,0.42971341198113727,1.1829712505799022,0.9607939879904038,0.49116699315841356,0.7270149824027644,-0.5677230844701739,-0.4435368795453004,-0.7107808867314235,-0.248598968842422,0.9527480254367201,0.01247453775333055,-0.4730461646287927,-0.00027325879287839463,-0.06379762516520748,-0.3571268320785147,1.2050833720423846,0.7290296095505204,-0.17405523973177583,-0.4243223073022362,-0.6456998798879372,-0.4885308449800503,-0.32610486115769444,-0.2972134369289221,0.13830735204382005,0.23159865328261908,-0.031471841355724006,-0.20390681267060495,-0.7076049382732164,-0.7674247875872111,-0.7333612357963473,-0.6706909545606767,-0.5783920278137655,-0.23433184858948097,-0.3070597427034554,-0.07467367407798298,-0.0007451537554752363,0.04746006801617053,0.50396830903443,8.684805818285817,1.317388874409084,2.5183698933109016,1.8875724555964437,1.9592189648393603,1.8682754429469508,3.8149079121243794,2.214857645473728,1.3689795334443104,1.694520801284579,1.3434549941310978,1.3845937563088917,9.646822241820647,5.40100947857054,2.8358235745465006,2.268553975256256,1.5459185538269677,0.8098766359477945,1.824521432420739,2.8436215876574,1.2730997020717982,1.9582398788782607,1.0613398233935145,1.0046229823340207,6.416894687518258,2.725745015244681,1.7638452044041006,1.1663029159273188,1.1536568129418203,0.8857780518686393,1.0103374950581214,1.3206141085959402,0.7884649566808575,1.0756013739868493,1.3734603204083182,1.2530008742026713,-0.187540360081921,-0.5193723890342294,0.0894155693349652,-0.44358626778945665,-0.23746820761606058,0.031958547913765845,-0.19861811576436894,0.0820584577364234,-0.04629689037592222,-0.15734561154838245,-0.5840600322415783,-0.8470621419273248,-0.6148420199577536,-0.4881451273218902,-0.5979942499381061,-0.1695182379820519,0.41337942598847466,0.4264926924819483,0.8347256800328271,1.105344673496317,1.0780628762090716,6.7884747810341945,11.939558068173879,5.533174528959959,12.83319232778242,12.051639517200604,6.20621610371623,5.292641021084318,9.402566519370396,5.141139738019005,5.341276607662703,5.8257720852313835,3.1353616331144094,5.115022794072061,9.54669912350733,5.032103571748497,9.087181103836592,8.681712291730294,5.204763378681584,2.895670992918639,5.974278453178741,4.439138612772018,3.936296849068296,5.296183613479512,1.7107191551115246,4.0432008609944,6.406109591607487,4.71163339211798,6.129285726137075,6.470225174314873,4.466404265985509,3.147257720354382,6.4745018508242325,4.081765518277787,3.100578090377665,5.536785919558383,2.0002795473977164,0.7624985204207926,3.5531135843581163,3.780392126974899,-0.030979021050853373,3.131871041177738,3.1897893999131837,C001R_AJZP_MOTOR_LIBRE.wav
